uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
2971, 1.19175, 1.16361, 1.13479, 1.16361, 1.04228, 4.18789, 0.94439, 0.94439, 0.93513, 1.24039
2972, 0.65789, 0.70326, 0.70595, 0.70326, 0.68658, 6.88966, 0.55863, 0.55863, 0.68793, 0.73290
2973, 1.46947, 1.28906, 1.27933, 1.27118, 1.38096, 5.12495, 0.91913, 0.91913, 0.82734, 1.19492
2974, 0.54054, 0.52169, 0.51499, 0.52169, 0.47664, 4.94338, 0.42924, 0.42924, 0.43855, 0.44270
2975, 1.26609, 1.19737, 1.18399, 1.19602, 1.22015, 4.13399, 1.08438, 1.08438, 1.08980, 1.16481
2976, 1.11807, 1.02829, 1.05893, 1.02854, 0.72555, 7.22041, 0.72068, 0.72068, 0.65521, 0.76349
2977, 1.76327, 1.60433, 1.66931, 1.62683, 0.97566, 3.85358, 0.80631, 0.80631, 0.82796, 0.80207
2978, 1.48730, 1.46319, 1.45175, 1.46319, 1.62102, 4.95527, 1.14046, 1.14046, 1.14920, 1.52632
2979, 0.77341, 0.77769, 0.78011, 0.77769, 0.64536, 5.73923, 0.53283, 0.53283, 0.57693, 0.66286
2980, 0.55917, 0.62384, 0.57313, 0.58020, 0.61069, 6.11130, 0.56005, 0.56005, 0.48756, 0.54184
2981, 0.72967, 0.67741, 0.68084, 0.67741, 0.65443, 6.63441, 0.52412, 0.52412, 0.54319, 0.57276
2982, 0.71569, 0.70476, 0.68472, 0.70685, 0.90097, 7.96950, 0.44541, 0.44541, 0.44856, 0.39985
2983, 1.30794, 1.30014, 1.29589, 1.30014, 0.95362, 4.91026, 0.94985, 0.94985, 0.93751, 1.18989
2984, 0.84023, 0.71234, 0.71639, 0.71234, 0.85082, 5.97422, 0.55447, 0.55447, 0.52456, 0.63279
2985, 0.57700, 0.53810, 0.55757, 0.53810, 0.52142, 7.13067, 0.47386, 0.47386, 0.48582, 0.56837
2986, 1.93107, 1.93558, 1.91902, 1.88815, 1.85449, 5.63027, 1.30462, 1.30462, 1.29925, 1.37904
2987, 1.35650, 1.40953, 1.40879, 1.40953, 1.59591, 3.98021, 1.28868, 1.28868, 1.33035, 1.50984
2988, 0.68918, 0.63949, 0.65980, 0.63949, 0.77622, 8.79857, 0.51621, 0.51621, 0.46859, 0.64944
2989, 0.69734, 0.65186, 0.66745, 0.66403, 0.43875, 3.32821, 0.41239, 0.41239, 0.39161, 0.44738
