uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
195, 0.91338, 0.87545, 0.87829, 0.87545, 0.84411, 2.10310, 0.80379, 0.80379, 0.82237, 0.83532
196, 1.26481, 1.05184, 1.16143, 1.15129, 0.87369, 1.91545, 1.04741, 1.04741, 1.00115, 1.03402
197, 0.87480, 0.91433, 0.91267, 0.92657, 0.75914, 3.13924, 0.81458, 0.81458, 0.76849, 1.05938
198, 1.03772, 1.05178, 1.05728, 1.05178, 0.93305, 2.32143, 1.04152, 1.04152, 1.01040, 1.13198
199, 0.75227, 0.84990, 0.82632, 0.84529, 0.84990, 2.19583, 0.69783, 0.69783, 0.74068, 0.85500
200, 0.82982, 0.88370, 0.83074, 0.83126, 0.86337, 2.04574, 0.86376, 0.86376, 0.87212, 0.88187
201, 0.77954, 0.81028, 0.82019, 0.81028, 0.82822, 1.99528, 0.76132, 0.76132, 0.75311, 0.70085
202, 0.67357, 0.64999, 0.65767, 0.64999, 0.71795, 2.07607, 0.63837, 0.63837, 0.62756, 0.64967
203, 0.82672, 0.82783, 0.82834, 0.82788, 0.70834, 2.55345, 0.65343, 0.65343, 0.64759, 0.77516
204, 0.86959, 0.85242, 0.84989, 0.85242, 0.84221, 1.83799, 0.77385, 0.77385, 0.78642, 0.79201
205, 0.98728, 0.94947, 0.95639, 0.94947, 0.82559, 2.18347, 0.72342, 0.72342, 0.79694, 0.89996
206, 0.89443, 0.86089, 0.87178, 0.86089, 0.87896, 2.40735, 0.79910, 0.79910, 0.79993, 0.82869
207, 1.01581, 0.96650, 0.96987, 0.96650, 0.93562, 2.11209, 0.80112, 0.80112, 0.87073, 0.91152
208, 1.56341, 1.54447, 1.56276, 1.54328, 1.61087, 2.36471, 1.47355, 1.47355, 1.46326, 1.60009
209, 0.77725, 0.78619, 0.79060, 0.78619, 0.68842, 3.03940, 0.77290, 0.77290, 0.77176, 0.86744
210, 0.48516, 0.48270, 0.55465, 0.50010, 0.58882, 1.61248, 0.45460, 0.45460, 0.47360, 0.60352
211, 0.73120, 0.71366, 0.66360, 0.68879, 0.64036, 2.23907, 0.72746, 0.72746, 0.74608, 0.75520
212, 0.78692, 0.71760, 0.76844, 0.71736, 0.71337, 2.40834, 0.70848, 0.70848, 0.70275, 0.78122
213, 1.02487, 0.97158, 0.97638, 0.97158, 0.83337, 2.36372, 0.92658, 0.92658, 0.91992, 0.97684
214, 1.01476, 1.08667, 1.07252, 1.08483, 1.15145, 2.36626, 1.00620, 1.00620, 0.97744, 1.10782
215, 0.90208, 0.84771, 0.82907, 0.86205, 0.76245, 3.12322, 0.69677, 0.69677, 0.74327, 0.78380
216, 0.47713, 0.59760, 0.49542, 0.54700, 0.50628, 2.78596, 0.78221, 0.78221, 0.66100, 0.66177
217, 0.99796, 0.97929, 0.98334, 0.97929, 0.95538, 1.55487, 0.94559, 0.94559, 0.96945, 0.95269
218, 0.82168, 0.80963, 0.80653, 0.80963, 0.83857, 2.16248, 0.75067, 0.75067, 0.78702, 0.78514
219, 0.89665, 0.92740, 0.90531, 0.92765, 0.92219, 2.09358, 0.98765, 0.98765, 0.95285, 1.18388
