uid, UserKNN-Amplified, UserKNN-BM25, UserKNN-Cosine, UserKNN-IDF, ItemKNN-AdjustedCosine, BPR, MF, SVD, PMF, NMF
920, 0.90786, 0.90326, 0.93151, 0.90326, 0.45811, 2.15878, 1.16894, 1.16894, 0.71890, 1.24241
921, 1.13185, 0.97190, 0.99623, 0.97190, 0.98918, 2.24615, 0.84539, 0.84539, 1.01923, 1.03263
922, 0.82970, 0.72294, 0.74735, 0.72294, 0.69517, 2.42688, 0.50184, 0.50184, 0.70032, 0.47250
923, 0.53624, 0.56437, 0.55994, 0.56437, 0.54494, 1.77275, 0.51442, 0.51442, 0.43892, 0.53736
924, 1.33273, 1.39471, 1.35391, 1.39833, 1.31511, 2.26353, 1.34765, 1.34765, 1.35316, 1.35582
925, 0.74544, 0.78389, 0.76504, 0.78389, 0.67334, 3.26721, 0.61134, 0.61134, 0.92609, 0.67289
926, 1.38376, 1.26704, 1.26960, 1.26704, 1.48049, 1.78470, 1.32892, 1.32892, 1.16101, 1.18657
927, 0.99811, 1.00418, 1.01654, 1.00020, 1.20825, 1.86668, 1.05046, 1.05046, 1.11544, 1.11539
928, 0.60074, 0.57665, 0.57501, 0.57665, 0.74562, 2.61814, 0.57485, 0.57485, 0.59674, 0.60837
929, 1.63169, 1.67280, 1.63919, 1.65954, 1.80092, 2.06564, 1.77317, 1.77317, 1.68612, 1.77968
930, 1.52235, 1.33340, 1.34595, 1.32702, 0.85382, 2.63635, 0.93847, 0.93847, 1.07362, 0.85754
931, 1.27521, 1.34870, 1.35094, 1.34870, 1.33770, 2.63745, 1.30900, 1.30900, 1.23919, 1.17377
932, 1.25102, 1.25060, 1.23175, 1.24218, 1.42089, 1.89699, 1.37977, 1.37977, 1.33577, 1.43998
933, 2.08703, 1.99936, 1.96973, 1.99936, 1.25947, 2.61164, 1.88726, 1.88726, 1.63744, 2.26672
934, 1.21215, 1.21900, 1.20870, 1.21900, 1.51577, 2.40160, 1.33558, 1.33558, 1.30513, 1.24499
935, 0.50069, 0.41015, 0.42008, 0.41015, 0.37713, 2.81161, 0.41118, 0.41118, 0.45160, 0.45938
936, 1.01082, 1.13575, 1.13969, 1.13575, 0.76446, 2.15881, 1.00461, 1.00461, 1.11344, 1.18777
937, 1.20495, 1.17551, 1.19072, 1.19400, 0.97236, 2.26337, 1.08888, 1.08888, 1.12894, 1.08383
938, 0.78579, 0.68752, 0.68644, 0.69256, 0.62994, 2.19387, 0.70836, 0.70836, 0.66986, 0.71795
939, 0.57879, 0.66175, 0.68684, 0.66175, 0.75425, 2.30824, 0.78490, 0.78490, 0.64330, 0.73073
940, 1.14786, 1.06805, 1.09911, 1.06599, 1.06549, 1.45066, 0.90834, 0.90834, 0.94187, 1.12417
941, 0.84650, 0.81836, 0.78402, 0.78192, 0.63361, 1.73834, 0.75808, 0.75808, 0.74155, 0.43656
942, 0.79731, 0.78816, 0.78668, 0.78899, 1.00000, 3.48105, 0.86287, 0.86287, 1.35315, 1.01484
943, 0.56026, 0.47974, 0.46345, 0.47974, 0.78602, 2.01202, 0.72269, 0.72269, 0.64924, 0.79643
